Team,Result,Location,Week,Pass Yds,Opp Pass Yds,Rush Yds,Opp Rush Yds,Points per game,Opp Points per game,Sacks,Opp Sacks,Cmp,Opp Cmp,Plays,Opp Plays,3DConv,3DConv Allowed,Yards per Play,Opp Yards per Play,Temperature,Weather,Team1,Team2
cin,W,@,3.0,241.66666666666666,224.66666666666666,97.0,86.0,21.333333333333332,21.333333333333332,5.0,2.0,64.3,56.79999999999999,75.66666666666667,65.33333333333333,0.45098039215686275,0.3185185185185185,4.463333333333334,4.803333333333334,70 °F,Mostly Cloudy,cin,nyj
cin,W,,4.0,257.25,241.75,89.5,85.75,22.75,22.75,4.0,1.75,64.625,57.474999999999994,72.5,64.0,0.4715686274509804,0.28888888888888886,4.82,5.1775,58 °F,Clear,cin,mia
cin,L,@,5.0,243.8,227.4,91.8,99.6,21.6,21.6,3.8,1.6,65.42,57.85999999999999,69.8,63.4,0.4572549019607843,0.322020202020202,4.8420000000000005,5.208,54 °F,Clear,cin,rav
cin,W,@,6.0,248.66666666666666,218.0,89.0,121.0,23.0,23.0,3.6666666666666665,1.5,67.13333333333334,57.01666666666666,67.16666666666667,64.66666666666667,0.48104575163398694,0.34678154089918795,5.108333333333333,5.276666666666666,83 °F,Mostly Cloudy,cin,nor
cin,W,,7.0,278.7142857142857,202.14285714285714,87.42857142857143,119.0,24.714285714285715,24.714285714285715,3.5714285714285716,1.7142857142857142,69.11428571428571,57.65714285714285,67.0,61.857142857142854,0.5032340208810797,0.35438417791358967,5.541428571428573,5.202857142857143,73 °F,Clear,cin,atl
cin,L,@,8.0,268.0,210.375,81.0,125.625,23.25,23.25,3.75,1.75,69.4,59.6875,64.875,62.75,0.4903297682709447,0.3870092325974679,5.421250000000001,5.3500000000000005,63 °F,Mostly Cloudy,cin,cle
cin,W,,9.0,263.0,205.22222222222223,98.77777777777777,118.77777777777777,25.333333333333332,25.333333333333332,3.5555555555555554,1.5555555555555556,70.64444444444445,59.35555555555556,65.66666666666667,61.111111111111114,0.5025153495741731,0.3717859845310826,5.5344444444444445,5.283333333333334,69 °F,Clear,cin,car
cin,W,@,11.0,246.63636363636363,190.54545454545453,86.45454545454545,106.45454545454545,24.09090909090909,24.09090909090909,3.090909090909091,1.4545454545454546,63.3909090909091,53.972727272727276,59.63636363636363,56.18181818181818,0.4414519526818992,0.3469692814612601,5.09909090909091,4.791818181818183,27 °F,Clear,cin,pit
cin,W,@,12.0,248.25,198.08333333333334,88.25,102.83333333333333,23.75,23.75,2.9166666666666665,1.4166666666666667,63.06666666666667,54.866666666666674,60.166666666666664,56.166666666666664,0.4344261947203123,0.35451350800615505,5.146666666666667,4.904166666666668,53 °F,Mostly Cloudy,cin,oti
cin,W,,13.0,250.6153846153846,199.07692307692307,93.15384615384616,105.53846153846153,24.0,24.0,2.769230769230769,1.4615384615384615,64.41538461538462,55.20769230769231,60.61538461538461,56.0,0.4499598440774911,0.3692012801175697,5.253076923076923,5.023846153846154,41 °F,Clear,cin,kan
cin,W,,14.0,248.92857142857142,204.35714285714286,96.21428571428571,103.07142857142857,23.928571428571427,23.928571428571427,2.7142857142857144,1.5,63.70714285714286,55.58571428571429,60.642857142857146,57.0,0.44639128378624177,0.3618773791567909,5.302857142857143,5.015714285714286,44 °F,Mostly Cloudy,cin,cle
cin,W,@,15.0,244.6,211.0,93.33333333333333,102.33333333333333,24.6,24.6,2.6666666666666665,1.4666666666666666,64.07333333333334,56.42666666666667,60.733333333333334,57.86666666666667,0.44227289050818464,0.3599744427685604,5.204,5.058666666666666,67 °F,Clear,cin,tam
cin,W,@,16.0,252.375,211.8125,92.0625,99.75,24.4375,24.4375,2.625,1.625,64.87500000000001,56.87500000000001,61.8125,57.5625,0.4458808348514231,0.3663221939416792,5.233125,5.078749999999999,15 °F,Clear,cin,nwe
cin,W,,18.0,235.55555555555554,203.61111111111111,84.88888888888889,94.77777777777777,23.22222222222222,23.22222222222222,2.4444444444444446,1.6666666666666667,60.972222222222236,52.95555555555556,58.5,55.333333333333336,0.41485703838645016,0.3464530612814926,4.875,4.8005555555555555,37 °F,Overcast,cin,rav
cle,W,@,1.0,138.0,207.0,217.0,54.0,26.0,26.0,1.0,4.0,52.9,59.3,74.0,50.0,0.4444444444444444,0.36363636363636365,4.8,5.22,80 °F,Mostly Cloudy,cle,car
cle,L,,2.0,179.5,258.0,200.5,73.5,28.0,28.0,1.0,3.0,67.2,59.65,69.5,58.5,0.5555555555555556,0.4484848484848485,5.515000000000001,5.609999999999999,81 °F,Clear,cle,nyj
cle,W,,3.0,188.0,240.0,190.66666666666666,83.66666666666667,28.333333333333332,28.333333333333332,1.3333333333333333,2.3333333333333335,67.36666666666667,60.6,70.0,57.333333333333336,0.4953703703703704,0.33602693602693606,5.443333333333334,5.6066666666666665,60 °F,Mostly Cloudy,cle,pit
cle,L,@,4.0,197.5,212.75,187.25,113.25,26.25,26.25,1.25,2.0,65.525,54.650000000000006,70.25,56.75,0.4608134920634921,0.33535353535353535,5.5025,5.7175,69 °F,Clear,cle,atl
cle,L,,5.0,204.0,215.6,192.4,138.2,26.6,26.6,1.0,1.8,64.78,56.660000000000004,69.2,59.2,0.44865079365079363,0.3282828282828283,5.766,5.922,60 °F,Clear,cle,sdg
cle,L,,6.0,213.0,229.83333333333334,172.0,131.5,24.666666666666668,24.666666666666668,1.5,1.8333333333333333,61.76666666666667,58.98333333333333,68.83333333333333,60.166666666666664,0.4183201058201058,0.3569023569023569,5.621666666666667,5.958333333333333,64 °F,Clear,cle,nwe
cle,L,@,7.0,214.42857142857142,210.42857142857142,163.57142857142858,135.57142857142858,24.0,24.0,2.0,2.0,64.58571428571429,58.6,67.0,60.57142857142857,0.3845341166769738,0.3725829725829726,5.675714285714286,5.682857142857143,65 °F,Overcast,cle,rav
cle,W,,8.0,221.125,208.25,164.625,123.125,25.0,25.0,2.0,2.375,65.75,60.2,67.25,59.25,0.413390429015429,0.376010101010101,5.763750000000001,5.545,63 °F,Mostly Cloudy,cle,cin
cle,L,@,10.0,195.4,196.2,142.9,118.0,21.7,21.7,1.9,2.0,58.89,56.04,60.0,54.1,0.37237900987900985,0.35535353535353537,5.090000000000001,5.169,84 °F,Clear,cle,mia
cle,L,@,11.0,206.36363636363637,195.27272727272728,137.1818181818182,122.81818181818181,21.818181818181817,21.818181818181817,1.8181818181818181,2.0,59.74545454545454,57.00909090909091,60.72727272727273,54.81818181818182,0.3715842238569511,0.34784205693296605,5.156363636363637,5.222727272727273,26 °F,Light Snow,cle,buf
cle,W,,12.0,204.0,198.08333333333334,141.5,120.58333333333333,21.916666666666668,21.916666666666668,2.0,2.0833333333333335,59.949999999999996,57.875,61.916666666666664,55.75,0.36512867579044045,0.3410774410774411,5.134166666666667,5.1975,54 °F,Overcast,cle,tam
cle,W,@,13.0,198.30769230769232,198.30769230769232,144.0,117.61538461538461,22.307692307692307,22.307692307692307,1.9230769230769231,1.9230769230769231,59.53076923076923,57.36923076923077,61.84615384615385,56.15384615384615,0.3607104936290456,0.32125097125097124,5.122307692307692,5.154615384615384,65 °F,Mostly Cloudy,cle,htx
cle,L,@,14.0,203.64285714285714,200.35714285714286,138.78571428571428,118.92857142857143,21.428571428571427,21.428571428571427,1.9285714285714286,1.9285714285714286,59.6,57.16428571428571,62.42857142857143,56.5,0.3539930774174471,0.3268759018759019,5.107142857142857,5.211428571428571,44 °F,Mostly Cloudy,cle,cin
cle,W,,15.0,199.4,195.4,139.06666666666666,124.2,20.866666666666667,20.866666666666667,2.0,2.0,59.91333333333333,57.13333333333333,62.53333333333333,56.8,0.35261576114517285,0.3328619528619529,5.061333333333334,5.218,33 °F,Overcast,cle,rav
cle,L,,16.0,194.75,188.9375,138.125,125.9375,20.1875,20.1875,2.0,1.875,59.193749999999994,56.89375,62.8125,56.625,0.35792102607359955,0.3412247474747475,4.9775,5.1743749999999995,5 °F,Overcast,cle,nor
cle,W,@,17.0,192.41176470588235,185.11764705882354,138.58823529411765,126.52941176470588,20.41176470588235,20.41176470588235,2.176470588235294,1.9411764705882353,58.652941176470584,56.90588235294118,62.23529411764706,57.294117647058826,0.3582572224008209,0.34688799762329176,5.0188235294117645,5.09470588235294,57 °F,Clear,cle,was
cle,L,@,18.0,191.33333333333334,185.33333333333334,138.33333333333334,127.5,20.055555555555557,20.055555555555557,2.4444444444444446,1.8888888888888888,59.03333333333333,56.23333333333333,62.0,57.833333333333336,0.36150219152670127,0.36094977553310886,5.033888888888889,5.087777777777777,36 °F,Mostly Cloudy,cle,pit
dal,L,,1.0,173.0,195.0,71.0,152.0,3.0,3.0,4.0,2.0,50.0,66.7,64.0,62.0,0.2,0.35714285714285715,3.81,5.6,82 °F,Clear,dal,tam
dal,W,,2.0,201.5,180.0,89.0,120.5,11.5,11.5,2.5,4.0,55.65,66.7,61.5,64.5,0.25,0.3550420168067227,4.76,4.695,93 °F,Clear,dal,cin
dal,W,@,3.0,206.0,176.33333333333334,118.0,136.0,15.333333333333334,15.333333333333334,1.6666666666666667,4.333333333333333,59.666666666666664,62.5,61.333333333333336,65.33333333333333,0.2948717948717949,0.3276037687802394,5.31,4.8,66 °F,Clear,dal,nyg
dal,W,,4.0,208.75,171.0,104.0,137.5,17.75,17.75,1.5,3.75,58.65,61.75,60.25,66.75,0.30448717948717946,0.32903615991851287,5.205,4.645,76 °F,Clear,dal,was
dal,W,@,5.0,182.2,193.8,115.8,117.6,18.6,18.6,1.8,4.0,59.42,62.58,58.8,66.2,0.3102564102564102,0.33381716322892796,5.066,4.726,74 °F,Clear,dal,ram
dal,L,@,6.0,182.0,183.5,118.83333333333333,120.66666666666667,18.333333333333332,18.333333333333332,1.5,4.0,57.416666666666664,62.15,59.666666666666664,66.5,0.32521367521367517,0.34960954078601136,5.041666666666667,4.595,59 °F,Mostly Cloudy,dal,phi
dal,W,,7.0,183.28571428571428,185.14285714285714,121.71428571428571,120.14285714285714,19.142857142857142,19.142857142857142,1.5714285714285714,4.142857142857143,60.07142857142857,64.81428571428572,59.57142857142857,65.0,0.3263736263736264,0.34728436829277165,5.12,4.734285714285714,78 °F,Partly Cloudy,dal,det
dal,W,,8.0,190.625,178.375,131.5,135.125,22.875,22.875,1.5,4.125,62.2875,66.0875,59.25,65.75,0.38784965034965035,0.3538738222561752,5.44875,4.796250000000001,65 °F,Clear,dal,chi
dal,L,@,10.0,178.7,163.5,121.1,128.8,21.1,21.1,1.4,3.5,55.7,59.870000000000005,55.3,58.7,0.3436130536130536,0.3292529039587863,4.892,4.517,33 °F,Mostly Cloudy,dal,gnb
dal,W,@,11.0,190.36363636363637,158.63636363636363,123.81818181818181,123.72727272727273,22.818181818181817,22.818181818181817,1.2727272727272727,3.8181818181818183,58.51818181818182,59.58181818181819,56.63636363636363,58.27272727272727,0.37654662627924657,0.30758528459063217,5.041818181818182,4.414545454545455,29 °F,Snow,dal,min
dal,W,,12.0,196.25,162.91666666666666,127.58333333333333,120.91666666666667,23.25,23.25,1.1666666666666667,3.75,59.475,59.616666666666674,57.666666666666664,58.333333333333336,0.3981980437862791,0.30468045026868557,5.140833333333333,4.47,59 °F,Rain,dal,nyg
dal,W,,13.0,193.84615384615384,166.0,134.69230769230768,119.76923076923077,25.615384615384617,25.615384615384617,1.1538461538461537,3.6923076923076925,60.03076923076924,59.400000000000006,58.23076923076923,59.23076923076923,0.40898754337668364,0.3049121316089642,5.200769230769231,4.4653846153846155,54 °F,Overcast,dal,clt
dal,W,,14.0,199.78571428571428,169.35714285714286,134.14285714285714,119.35714285714286,25.714285714285715,25.714285714285715,1.1428571428571428,3.4285714285714284,60.13571428571429,60.45,59.142857142857146,59.57142857142857,0.4178693855164443,0.3164660269702287,5.235714285714286,4.511428571428572,54 °F,Mostly Cloudy,dal,htx
dal,L,@,15.0,202.66666666666666,178.8,135.46666666666667,124.2,26.266666666666666,26.266666666666666,1.2666666666666666,3.2666666666666666,61.24000000000001,60.70666666666667,60.13333333333333,60.266666666666666,0.42751142648201473,0.33981273628332453,5.244,4.6899999999999995,53 °F,Clear,dal,jax
dal,W,,16.0,209.0,189.8125,134.1875,121.875,27.125,27.125,1.5625,3.0625,62.23125000000001,60.6625,60.875,60.8125,0.4341252956602221,0.35428872597990246,5.279999999999999,4.797499999999999,35 °F,Clear,dal,phi
dal,W,@,17.0,212.8235294117647,191.58823529411765,131.41176470588235,120.41176470588235,27.11764705882353,27.11764705882353,1.5294117647058822,3.0,62.72941176470589,60.11176470588235,61.64705882352941,61.05882352941177,0.44478760858518646,0.3591835068046141,5.256470588235294,4.80235294117647,56 °F,Partly Cloudy,dal,oti
dal,L,@,18.0,207.55555555555554,189.72222222222223,127.66666666666667,122.11111111111111,25.944444444444443,25.944444444444443,1.5,3.0,61.28888888888889,59.98888888888889,61.888888888888886,61.166666666666664,0.43242286489835513,0.35113362944245297,5.1177777777777775,4.807777777777777,41 °F,Overcast,dal,was
den,L,@,1.0,330.0,177.0,103.0,76.0,16.0,16.0,2.0,2.0,69.0,82.1,64.0,49.0,0.5333333333333333,0.5454545454545454,6.77,5.16,75 °F,Clear,den,sea
den,W,,2.0,265.5,165.5,126.0,78.0,16.0,16.0,2.5,2.5,57.1,66.05,64.5,54.0,0.39166666666666666,0.34965034965034963,6.074999999999999,4.565,80 °F,Foggy,den,htx
den,W,,3.0,230.33333333333334,170.0,117.66666666666667,81.33333333333333,14.333333333333334,14.333333333333334,3.0,3.0,58.26666666666667,64.73333333333333,66.33333333333333,53.333333333333336,0.36637426900584796,0.2664335664335664,5.293333333333333,4.753333333333334,73 °F,Foggy,den,sfo
den,L,@,4.0,226.25,170.75,109.5,114.0,16.5,16.5,3.0,2.75,60.7,64.0,61.75,58.5,0.34296251993620414,0.3248251748251748,5.5275,4.865,88 °F,Clear,den,rai
den,L,,5.0,231.0,176.6,112.6,112.4,15.0,15.0,3.2,3.4,59.32000000000001,63.879999999999995,63.6,61.4,0.30103668261563,0.3098601398601398,5.478,4.73,70 °F,Foggy,den,clt
den,L,@,6.0,219.16666666666666,184.5,110.16666666666667,105.83333333333333,15.166666666666666,15.166666666666666,3.3333333333333335,3.1666666666666665,58.366666666666674,64.05,62.166666666666664,65.0,0.2984829497987393,0.3415501165501165,5.346666666666667,4.538333333333334,71 °F,Clear,den,sdg
den,L,,7.0,219.14285714285714,173.14285714285714,109.42857142857143,112.85714285714286,14.285714285714286,14.285714285714286,3.0,3.142857142857143,57.48571428571429,63.685714285714276,64.0,63.285714285714285,0.3004853855417765,0.32336948765520196,5.2,4.591428571428572,67 °F,Foggy,den,nyj
den,W,@,8.0,220.5,165.75,108.375,122.625,15.125,15.125,3.0,3.0,57.800000000000004,62.9875,63.625,63.5,0.28565198507632716,0.3284028471528472,5.22875,4.60375,61 °F,Overcast,den,jax
den,L,@,10.0,201.2,157.0,93.2,104.4,13.1,13.1,3.0,2.5,51.24000000000001,55.669999999999995,58.2,56.8,0.2520509998257676,0.3002222777222777,4.612,4.194999999999999,37 °F,Partly Cloudy,den,oti
den,L,,11.0,203.45454545454547,169.8181818181818,93.27272727272727,104.81818181818181,13.363636363636363,13.363636363636363,3.0,2.3636363636363638,53.618181818181824,56.26363636363636,58.54545454545455,57.27272727272727,0.2518645452961524,0.2977227318136409,4.661818181818182,4.41,45 °F,Foggy,den,rai
den,L,@,12.0,196.91666666666666,169.33333333333334,95.58333333333333,111.5,13.083333333333334,13.083333333333334,3.0,2.1666666666666665,53.675000000000004,56.4,58.416666666666664,57.916666666666664,0.2546853569976635,0.286801393051393,4.633333333333334,4.489999999999999,63 °F,Mostly Cloudy,den,car
den,L,@,13.0,195.92307692307693,170.30769230769232,95.0,110.84615384615384,12.76923076923077,12.76923076923077,2.923076923076923,2.3076923076923075,55.49230769230769,58.3,57.92307692307692,58.76923076923077,0.24791468851066373,0.28249122672199595,4.679230769230769,4.462307692307692,43 °F,Clear,den,rav
den,L,,14.0,197.21428571428572,182.57142857142858,95.78571428571429,109.28571428571429,13.857142857142858,13.857142857142858,3.142857142857143,2.2857142857142856,55.91428571428571,58.9,58.714285714285715,59.357142857142854,0.2554165805078012,0.2980275676704248,4.676428571428572,4.602857142857142,56 °F,Foggy,den,kan
den,W,,15.0,194.46666666666667,181.53333333333333,100.6,106.86666666666666,14.533333333333333,14.533333333333333,3.4,2.3333333333333335,57.57333333333333,58.68,59.266666666666666,59.333333333333336,0.262631232716372,0.2892701742701743,4.687333333333333,4.567333333333333,37 °F,Foggy,den,crd
den,L,@,16.0,196.0,184.5625,100.8125,110.0625,14.5,14.5,3.5625,2.1875,57.36874999999999,60.368750000000006,59.375,59.625,0.2649667806715988,0.3086907883782884,4.725625,4.660625,80 °F,Clear,den,ram
den,L,@,17.0,195.64705882352942,193.0,101.76470588235294,106.29411764705883,15.058823529411764,15.058823529411764,3.588235294117647,2.0588235294117645,58.01764705882352,60.8764705882353,59.76470588235294,59.529411764705884,0.2640863818085636,0.3036044021338139,4.721176470588236,4.765882352941176,45 °F,Mostly Cloudy,den,kan
den,W,,18.0,199.55555555555554,198.55555555555554,107.5,103.66666666666667,15.944444444444445,15.944444444444445,3.5,2.0,57.80555555555554,61.28333333333334,59.888888888888886,59.94444444444444,0.27256306430068045,0.31451526868193536,4.881111111111111,4.792777777777777,51 °F,Foggy,den,sdg
det,L,,1.0,205.0,239.0,181.0,216.0,35.0,35.0,1.0,1.0,56.8,56.3,66.0,72.0,0.6428571428571429,0.5882352941176471,5.85,6.32,74 °F,Mostly Cloudy,det,phi
det,W,,2.0,219.5,273.5,186.0,152.0,35.5,35.5,2.0,3.0,57.8,60.75,63.5,72.0,0.4752747252747253,0.5274509803921569,6.41,5.91,81 °F,Mostly Cloudy,det,was
det,L,@,3.0,238.66666666666666,265.6666666666667,170.33333333333334,142.33333333333334,31.666666666666668,31.666666666666668,1.3333333333333333,2.3333333333333335,58.86666666666667,60.0,67.66666666666667,70.33333333333333,0.3793498168498169,0.4257080610021786,6.096666666666667,5.796666666666667,66 °F,Clear,det,min
det,L,,4.0,272.75,279.25,164.0,165.5,35.0,35.0,1.25,1.75,61.025,64.175,67.25,68.5,0.38451236263736266,0.506781045751634,6.5424999999999995,6.550000000000001,60 °F,Clear,det,sea
det,L,@,5.0,260.4,261.0,151.4,167.6,28.0,28.0,1.4,1.4,59.67999999999999,67.53999999999999,66.6,66.0,0.3742765567765568,0.4720915032679739,6.209999999999999,6.540000000000001,59 °F,Clear,det,nwe
det,L,@,7.0,213.85714285714286,213.71428571428572,124.85714285714286,139.57142857142858,20.857142857142858,20.857142857142858,1.7142857142857142,1.2857142857142858,54.17142857142857,59.1,55.57142857142857,55.57142857142857,0.31495944531658815,0.38482726423902897,5.231428571428571,5.470000000000001,78 °F,Partly Cloudy,det,dal
det,L,,8.0,226.0,233.125,119.5,135.5,21.625,21.625,1.625,1.375,56.525,61.787499999999994,55.75,56.625,0.3311450702075702,0.42005718954248367,5.43875,5.7162500000000005,55 °F,Mostly Cloudy,det,mia
det,W,,9.0,216.11111111111111,238.66666666666666,119.22222222222223,132.22222222222223,20.88888888888889,20.88888888888889,1.4444444444444444,1.3333333333333333,56.22222222222222,60.86666666666666,55.888888888888886,58.0,0.3549572341239008,0.43264342774146697,5.33,5.707777777777778,61 °F,Partly Cloudy,det,gnb
det,W,@,10.0,217.3,229.8,116.8,144.8,21.9,21.9,1.5,1.5,57.910000000000004,60.779999999999994,56.2,58.0,0.36491605616605616,0.4439245395127748,5.343999999999999,5.840000000000001,34 °F,Possible Flurries,det,chi
det,W,@,11.0,212.54545454545453,238.36363636363637,120.72727272727273,139.72727272727272,22.727272727272727,22.727272727272727,1.3636363636363635,1.5454545454545454,58.59090909090909,60.83636363636363,56.81818181818182,59.27272727272727,0.37369991119991125,0.43853279815846663,5.327272727272727,5.830909090909091,37 °F,Clear,det,nyg
det,L,,12.0,214.0,238.25,118.66666666666667,141.75,22.916666666666668,22.916666666666668,1.4166666666666667,1.6666666666666667,58.89166666666667,60.525,57.666666666666664,60.5,0.37589158526658534,0.45059950942303884,5.289166666666666,5.796666666666667,46 °F,Partly Cloudy,det,buf
det,W,,13.0,223.46153846153845,233.07692307692307,117.23076923076923,138.15384615384616,24.23076923076923,24.23076923076923,1.4615384615384615,1.6923076923076923,60.17692307692308,60.169230769230765,58.92307692307692,60.07692307692308,0.3982588992204378,0.4351687779289589,5.336923076923076,5.723076923076923,32 °F,Clear,det,jax
det,W,,14.0,231.07142857142858,244.57142857142858,118.42857142857143,129.85714285714286,24.928571428571427,24.928571428571427,1.3571428571428572,1.8571428571428572,60.82142857142858,61.271428571428565,59.642857142857146,60.214285714285715,0.4031451683237398,0.4326567223626047,5.435714285714285,5.793571428571428,38 °F,Mostly Cloudy,det,min
det,W,@,15.0,232.46666666666667,247.4,117.66666666666667,124.53333333333333,24.6,24.6,1.2666666666666666,2.0,60.800000000000004,60.61333333333333,60.06666666666667,60.266666666666666,0.39849104599104607,0.4371462742050978,5.435999999999999,5.775333333333333,38 °F,Partly Cloudy,det,nyj
det,L,@,16.0,238.9375,247.5625,113.125,136.75,24.5,24.5,1.3125,1.875,60.71875000000001,61.0875,60.125,60.5625,0.394418688949939,0.43065796540061246,5.4868749999999995,5.9624999999999995,19 °F,Clear,det,car
det,W,,17.0,238.94117647058823,234.76470588235293,122.05882352941177,140.47058823529412,25.470588235294116,25.470588235294116,1.3529411764705883,2.176470588235294,61.405882352941184,59.45294117647058,60.705882352941174,59.94117647058823,0.39082543273719744,0.41889980453994297,5.587647058823529,5.88235294117647,37 °F,Overcast,det,chi
det,W,@,18.0,237.83333333333334,232.16666666666666,121.05555555555556,138.38888888888889,25.166666666666668,25.166666666666668,1.3333333333333333,2.1666666666666665,61.75,59.64999999999999,60.666666666666664,59.77777777777778,0.3876314272147605,0.41414611169513127,5.576111111111111,5.839444444444443,23 °F,Mostly Cloudy,det,gnb
gnb,L,@,1.0,227.0,269.0,111.0,126.0,7.0,7.0,4.0,1.0,66.7,71.9,61.0,61.0,0.3333333333333333,0.3076923076923077,5.54,6.48,72 °F,Partly Cloudy,gnb,min
gnb,W,,2.0,219.0,158.5,157.0,153.0,17.0,17.0,3.5,2.0,71.35,67.75,63.5,51.0,0.4444444444444444,0.22527472527472528,5.904999999999999,6.02,72 °F,Mostly Cloudy,gnb,chi
gnb,W,@,3.0,228.66666666666666,189.33333333333334,127.0,113.33333333333333,16.0,16.0,2.6666666666666665,2.3333333333333335,73.26666666666667,69.76666666666667,62.666666666666664,53.666666666666664,0.4296296296296296,0.21078921078921078,5.656666666666666,5.623333333333332,89 °F,Humid And Partly Cloudy,gnb,tam
gnb,W,,4.0,232.5,168.0,145.0,126.75,18.75,18.75,2.25,2.75,69.94999999999999,70.17500000000001,64.75,54.75,0.42936507936507934,0.22627372627372627,5.8025,5.385,62 °F,Clear,gnb,nwe
gnb,L,,5.0,227.4,177.0,134.8,126.4,19.4,19.4,2.2,2.4,68.78,71.70000000000002,64.0,55.6,0.4234920634920635,0.2901098901098901,5.628,5.454,62 °F,Partly Cloudy,gnb,nyg
gnb,L,,6.0,225.83333333333334,164.0,122.33333333333333,135.16666666666666,17.833333333333332,17.833333333333332,2.5,2.3333333333333335,67.68333333333332,69.01666666666668,64.83333333333333,55.166666666666664,0.3945767195767196,0.25690975690975687,5.361666666666667,5.419999999999999,48 °F,Overcast,gnb,nyj
gnb,L,@,7.0,221.28571428571428,168.85714285714286,110.28571428571429,139.57142857142858,18.285714285714285,18.285714285714285,2.142857142857143,2.142857142857143,67.39999999999999,67.81428571428573,62.285714285714285,57.57142857142857,0.3382086167800454,0.2827083630655059,5.301428571428572,5.368571428571428,62 °F,Overcast,gnb,was
gnb,L,@,8.0,217.375,174.75,122.5,141.25,18.125,18.125,2.125,2.125,66.88749999999999,65.8375,62.375,57.125,0.3584325396825397,0.2830841033966034,5.42875,5.55125,48 °F,Overcast,gnb,buf
gnb,L,@,9.0,224.66666666666666,170.55555555555554,120.66666666666667,138.55555555555554,17.11111111111111,17.11111111111111,2.0,1.8888888888888888,65.39999999999999,64.5,63.111111111111114,57.111111111111114,0.3778659611992945,0.3122363747363747,5.452222222222222,5.43,61 °F,Partly Cloudy,gnb,det
gnb,W,,10.0,223.0,179.7,129.3,140.6,18.5,18.5,2.0,1.9,65.85999999999999,63.92,62.9,59.3,0.38623321123321125,0.3143460705960706,5.587,5.42,33 °F,Mostly Cloudy,gnb,dal
gnb,L,,11.0,222.27272727272728,192.45454545454547,122.63636363636364,135.8181818181818,18.363636363636363,18.363636363636363,1.9090909090909092,2.0,65.46363636363635,65.63636363636364,62.54545454545455,59.72727272727273,0.39657564657564653,0.33472020403838587,5.496363636363636,5.507272727272727,25 °F,Mostly Cloudy,gnb,oti
gnb,L,@,12.0,223.41666666666666,187.83333333333334,121.25,154.75,19.583333333333332,19.583333333333332,2.0,2.0,65.675,64.925,61.416666666666664,61.333333333333336,0.3754324379324379,0.35127129814629815,5.62,5.575833333333333,60 °F,Overcast,gnb,phi
gnb,W,@,13.0,220.23076923076923,192.92307692307693,125.38461538461539,154.76923076923077,20.23076923076923,20.23076923076923,1.8461538461538463,1.8461538461538463,65.09230769230768,66.08461538461539,61.53846153846154,60.46153846153846,0.3820559782098244,0.3662084710161633,5.623846153846154,5.776153846153846,31 °F,Clear,gnb,chi
gnb,W,,15.0,204.66666666666666,172.8,117.86666666666666,138.93333333333334,19.133333333333333,19.133333333333333,1.8,1.9333333333333333,61.29999999999999,61.080000000000005,57.86666666666667,55.266666666666666,0.36074481074481074,0.34162309912309907,5.212000000000001,5.248,15 °F,Overcast,gnb,ram
gnb,W,@,16.0,205.75,180.375,115.4375,135.375,19.5625,19.5625,1.8125,1.9375,61.418749999999996,61.2625,58.3125,54.625,0.34712683150183155,0.3381287982850482,5.175625,5.4425,45 °F,Overcast,gnb,mia
gnb,W,,17.0,202.58823529411765,184.11764705882354,118.23529411764706,133.41176470588235,20.823529411764707,20.823529411764707,1.7647058823529411,1.9411764705882353,61.51176470588234,61.35882352941177,58.470588235294116,54.76470588235294,0.36102133160956695,0.3427486728957317,5.174705882352941,5.479411764705882,37 °F,Mostly Cloudy,gnb,min
gnb,L,,18.0,201.77777777777777,186.05555555555554,117.38888888888889,131.77777777777777,20.555555555555557,20.555555555555557,1.7777777777777777,1.8888888888888888,61.594444444444434,61.705555555555556,58.388888888888886,55.05555555555556,0.35948310948310946,0.3422255984755984,5.171111111111111,5.473888888888889,23 °F,Mostly Cloudy,gnb,det
htx,T,,1.0,222.0,340.0,77.0,177.0,20.0,20.0,3.0,2.0,62.2,64.0,68.0,90.0,0.3333333333333333,0.4,4.4,5.74,88 °F,Clear,htx,clt
htx,L,@,2.0,188.0,270.5,78.5,163.0,14.5,14.5,3.0,2.5,56.1,54.6,63.5,77.5,0.24358974358974358,0.325,4.1850000000000005,5.5600000000000005,80 °F,Foggy,htx,den
htx,L,@,3.0,204.33333333333334,207.66666666666666,83.0,202.33333333333334,16.333333333333332,16.333333333333332,2.3333333333333335,3.3333333333333335,58.23333333333333,52.1,61.333333333333336,72.33333333333333,0.24572649572649574,0.3595238095238095,4.713333333333334,5.656666666666666,65 °F,Mostly Cloudy,htx,chi
htx,L,,4.0,207.0,240.25,95.0,172.0,18.25,18.25,2.75,2.75,62.25,56.375,59.25,71.0,0.2676282051282051,0.39464285714285713,5.1675,5.805,78 °F,Clear,htx,sdg
htx,W,@,5.0,192.0,249.4,99.2,164.8,17.2,17.2,2.4,2.2,63.14,55.739999999999995,58.6,71.4,0.291025641025641,0.4014285714285714,5.0200000000000005,5.8,81 °F,Clear,htx,jax
